index,r,age,start_year,num_years,mortality,fertility,productivity,NPV_100,GDP_20
317,0.026359711,40,10,10,1.350037158,4.998012642,0.755239752,2.995585678,5.991171356
318,0.067585311,40,10,10,6.214665927,9.227282303,4.835013803,7.307078478,14.61415696
319,0.092519117,40,10,10,8.992715534,6.153120335,3.693858533,5.983260834,11.96652167
320,0.099196054,40,10,10,0.693551361,5.752283381,3.47487493,4.057314442,8.114628884
321,0.005632662,40,10,10,7.809981994,7.737503584,9.985665125,8.426447729,16.85289546
322,0.082856525,40,10,10,4.320227924,9.936423137,6.732632039,7.852046765,15.70409353
323,0.03979524,40,10,10,8.885119132,6.246743582,4.147796119,6.144734453,12.28946891
324,0.07205518,40,10,10,8.875666611,0.471362497,7.335661933,4.21151315,8.423026301
325,0.044578337,40,10,10,4.908431448,3.941520361,7.149964295,5.097435759,10.19487152
326,0.046117547,40,10,10,4.135422655,2.991623507,3.182339043,3.277597998,6.555195995
327,0.07345982,40,10,10,8.555245691,7.137114216,3.889138645,6.44634784,12.89269568
328,0.089251109,40,10,10,2.493958279,1.592532626,9.888968096,4.261748398,8.523496796
329,0.045064998,40,10,10,3.487032772,5.9661643,0.967322159,3.970685352,7.941370704
330,0.037317152,40,10,10,2.241732254,5.007245181,4.641610672,4.344452243,8.688904486
331,0.030444037,40,10,10,7.579703807,4.223770015,3.764211088,4.757089095,9.514178191
332,0.070020799,40,10,10,3.686596435,5.962634095,5.033730775,5.228755567,10.45751113
333,0.098282277,40,10,10,5.910155871,6.154894547,2.2391402,4.931220508,9.862441016
334,0.062726909,40,10,10,5.141967319,4.759222411,7.775724024,5.740721877,11.48144375
335,0.055139929,40,10,10,9.694128075,1.14233705,0.79796565,2.749383835,5.49876767
336,0.023078487,40,10,10,9.968887907,9.965361601,9.933238379,9.956429895,19.91285979
337,0.084743654,40,10,10,4.30123304,9.429397778,7.356214161,7.781809746,15.56361949
338,0.050749592,40,10,10,0.992537136,6.990051001,0.053751909,3.7096585,7.419317001
339,0.027576305,40,10,10,3.372881904,8.091584539,5.486175836,6.366221401,12.7324428
340,0.01411119,40,10,10,7.444158051,0.531309658,7.511349989,4.007891436,8.015782872
341,0.084170322,40,10,10,5.825454593,7.164961015,3.091670599,5.675072606,11.35014521
342,0.029032979,40,10,10,5.981423251,2.967842954,7.454095337,4.916434728,9.832869457
343,0.068298699,40,10,10,7.437906926,0.699055866,2.738511317,2.658662713,5.317325427
344,0.026900127,40,10,10,4.258830788,2.2336122,7.631797264,4.258111437,8.516222874
345,0.064271359,40,10,10,1.528247869,3.498330328,0.957592674,2.34209254,4.684185081
346,0.058494276,40,10,10,0.76012828,3.6684988,2.278223206,2.669742018,5.339484036
347,0.054633446,40,10,10,4.60784449,7.125479389,1.366306364,4.894200502,9.788401003
348,0.087576894,40,10,10,3.432952004,6.812559008,1.327881591,4.491234382,8.982468764
349,0.017432211,40,10,10,3.006345624,1.446415558,3.340629269,2.326665685,4.65333137
350,0.092198937,40,10,10,7.654160431,9.203758248,6.35612291,8.039548083,16.07909617
351,0.089611298,40,10,10,6.731899305,3.846737318,2.146754068,3.913774741,7.827549481
352,0.019935828,40,10,10,4.607098552,9.069126079,2.767974281,6.286375034,12.57275007
353,0.026768082,40,10,10,8.953917892,0.044857985,1.059418049,2.131037985,4.262075971
354,0.058151319,40,10,10,0.868819734,8.531194398,1.607217861,4.921526504,9.843053009
355,0.029811868,40,10,10,0.261321853,2.759719389,4.070808108,2.653366498,5.306732995
356,0.047162766,40,10,10,9.702927777,2.909840611,0.988605094,3.692087389,7.384174778
357,0.065892977,40,10,10,2.645783931,7.855560248,0.043476734,4.46997993,8.93995986
358,0.087356947,40,10,10,6.117793543,3.59461038,0.777330751,3.254063124,6.508126248
359,0.017263014,40,10,10,5.871779062,3.276468623,4.561460291,4.181028211,8.362056422
360,0.006550661,40,10,10,4.539615372,2.836067149,3.532502202,3.38570731,6.771414619
361,0.055878648,40,10,10,5.540974767,7.457549634,8.881563262,7.501438749,15.0028775
362,0.013734985,40,10,10,9.976704029,0.713869589,3.963994048,3.541473815,7.08294763
363,0.009806587,40,10,10,0.882352926,7.913675492,4.198627798,5.392896671,10.78579334
364,0.060369292,40,10,10,7.681937611,8.355180491,9.003188964,8.414934457,16.82986891
365,0.074421464,40,10,10,7.846191758,4.521625184,9.303870063,6.621211962,13.24242392
366,0.053973839,40,10,10,3.44266088,3.804273213,6.984171635,4.685920273,9.371840546
367,0.003214953,40,10,10,2.791148874,2.962606326,1.581556322,2.513999835,5.02799967
368,0.042228325,40,10,10,2.527870703,3.148214837,7.648894049,4.374349774,8.748699547
369,0.082761401,40,10,10,8.761136127,3.320406017,2.050311772,4.027523766,8.055047532
370,0.022264395,40,10,10,7.395868309,9.313408168,0.28138094,6.220292028,12.44058406
371,0.086793419,40,10,10,0.658040661,0.996501784,0.973045211,0.921772587,1.843545175
372,0.004647971,40,10,10,0.136551796,9.355115074,6.050894115,6.520136131,13.04027226
373,0.056433996,40,10,10,9.146392028,3.636635327,8.449761855,6.182524626,12.36504925
374,0.088639275,40,10,10,8.488199454,0.853034557,0.102652106,2.154952801,4.309905603
375,0.054038544,40,10,10,5.221380961,9.03209743,4.752203831,6.985986056,13.97197211
376,0.011627245,40,10,10,0.52390524,9.896485271,3.693577088,6.16109681,12.32219362
377,0.056446767,40,10,10,1.635972808,1.685657147,1.269990382,1.55102025,3.1020405
378,0.086427969,40,10,10,8.318547194,5.798460947,1.924618135,5.140325353,10.28065071
379,0.088950016,40,10,10,3.203618377,9.982960607,2.832650293,6.481999067,12.96399813
380,0.053491956,40,10,10,3.856138468,6.696457749,3.105219564,5.051022437,10.10204487
381,0.009871578,40,10,10,8.607626426,1.00562875,8.275794512,4.707078014,9.414156028
382,0.094438503,40,10,10,0.599401138,8.533327121,7.786327236,6.722441959,13.44488392
383,0.055449314,40,10,10,8.348042296,7.784905492,7.722197884,7.878720571,15.75744114
384,0.046019035,40,10,10,0.189587616,1.065831314,5.794968244,2.309323653,4.618647307
385,0.046894468,40,10,10,7.20505182,9.685590024,8.935333573,8.964405448,17.9288109
386,0.061635782,40,10,10,3.852163369,8.397503668,0.131202795,5.008545346,10.01709069
387,0.040183104,40,10,10,2.937262556,8.09092278,5.542264265,6.29559318,12.59118636
388,0.056137523,40,10,10,1.967106995,3.259818868,0.012498846,2.027080487,4.054160973
389,0.042195112,40,10,10,4.92280257,8.706956567,2.930405091,6.217160325,12.43432065
390,0.073872363,40,10,10,5.358551875,2.78771307,0.128588597,2.504143489,5.008286979
391,0.072797778,40,10,10,2.695550702,3.717554079,4.773084869,3.829812641,7.659625281
392,0.020870181,40,10,10,3.348658618,1.882397663,3.855251479,2.767505999,5.535011997
393,0.046993159,40,10,10,6.091427635,0.519658641,9.446962788,4.312203684,8.624407368
394,0.029705527,40,10,10,2.425165228,0.048736221,9.375192688,3.321958962,6.643917925
395,0.043499483,40,10,10,5.573588985,8.208684868,5.044771179,6.732491584,13.46498317
396,0.03088422,40,10,10,4.458055749,6.968356365,7.31940103,6.571609641,13.14321928
397,0.02820534,40,10,10,2.542481294,9.650364082,9.126051247,8.071493674,16.14298735
398,0.054935293,40,10,10,9.828393105,5.782438134,2.232868053,5.526758104,11.05351621
399,0.013217938,40,10,10,3.605024831,9.092354644,7.115716842,7.401897341,14.80379468
400,0.087893298,40,10,10,5.085446312,4.814502123,9.571961856,6.295928881,12.59185776
401,0.026057864,40,10,10,2.701545735,8.725043789,1.187716819,5.259146087,10.51829217
402,0.027415074,40,10,10,8.525340691,1.091239429,8.754015605,4.876892534,9.753785069
403,0.007693764,40,10,10,0.219389202,4.735507493,7.775313663,4.744225686,9.488451371
404,0.027316142,40,10,10,8.784517141,7.542213739,2.278158963,6.211457987,12.42291597
405,0.006395254,40,10,10,9.471293248,0.715413943,6.232647102,4.121759752,8.243519504
406,0.045913142,40,10,10,6.623766337,0.465229742,4.772186734,2.989024158,5.978048317
407,0.048473495,40,10,10,3.909152289,0.904265662,0.616512304,1.41891698,2.837833959
408,0.013671252,40,10,10,2.205636994,2.288106552,5.189138978,3.141922368,6.283844736
409,0.022837731,40,10,10,3.80482658,8.508892295,0.130222362,5.054478172,10.10895634
410,0.084127223,40,10,10,4.401618584,1.884420703,3.573288827,2.894520716,5.789041433
411,0.027734063,40,10,10,3.185466767,6.723420871,9.198645497,6.758397438,13.51679488
412,0.018562741,40,10,10,9.742420431,6.53966001,2.510398276,5.971433574,11.94286715
413,0.068206363,40,10,10,5.004557334,2.34441725,3.498020313,3.222526186,6.445052371
414,0.079957809,40,10,10,8.183281994,1.743767234,7.578825979,4.782187809,9.564375619
415,0.079164033,40,10,10,1.024051418,8.261737475,2.179949886,4.989663987,9.979327974
416,0.071159435,40,10,10,2.653625863,7.84241776,8.006186172,6.853789904,13.70757981
417,0.011392451,40,10,10,2.3384144,2.976151283,9.125666039,4.693458333,9.386916666
418,0.056313638,40,10,10,3.840224361,1.89187981,3.011731082,2.617504102,5.235008204
419,0.006873106,40,10,10,9.988198148,2.329267291,6.368152841,5.072719127,10.14543825
420,0.088037457,40,10,10,2.261511537,4.251543897,9.031418076,5.287499679,10.57499936
421,0.062377649,40,10,10,2.251754363,2.38305803,6.865118917,3.701415563,7.402831126
422,0.096670134,40,10,10,7.29026951,7.146207356,8.995036628,7.729668568,15.45933714
423,0.039092633,40,10,10,4.375824344,6.227692333,8.382233156,6.503680982,13.00736196
424,0.024619992,40,10,10,5.15818853,0.849961453,7.524809208,3.714061195,7.42812239
425,0.081105243,40,10,10,8.404073009,1.365781087,7.022918775,4.470580778,8.941161556
426,0.078408284,40,10,10,3.11676945,5.808230397,8.013289944,5.931456072,11.86291214
427,0.046864323,40,10,10,5.582747608,4.492895409,1.792220279,3.90066331,7.80132662
428,0.088612171,40,10,10,5.152638781,4.822648808,6.845181307,5.495406553,10.99081311
429,0.004972482,40,10,10,4.039162669,3.889535612,1.981292078,3.346987963,6.693975927
430,0.016354558,40,10,10,3.344812931,2.765414867,6.873226086,4.113637846,8.227275692
431,0.037601311,40,10,10,9.746378071,6.969755566,6.892655929,7.501950176,15.00390035
432,0.074250123,40,10,10,0.74801292,4.319513267,4.201586553,3.569835183,7.139670367
433,0.036104725,40,10,10,9.141947617,1.785591406,8.503366275,5.272195109,10.54439022
434,0.002127059,40,10,10,0.363080084,0.8049015,7.235818078,2.64581219,5.291624381
435,0.052918182,40,10,10,0.314742357,8.333158955,2.552608591,4.995310526,9.990621053
436,0.086546775,40,10,10,7.03601667,7.48671352,3.002583828,6.051335242,12.10267048
437,0.012113237,40,10,10,5.054187497,5.494322541,0.535094686,3.918527176,7.837054352
438,0.052572378,40,10,10,7.888239699,6.328637692,8.070988037,7.163263197,14.32652639
439,0.047187377,40,10,10,5.92081145,3.661086164,8.202292979,5.475393266,10.95078653
440,0.01350312,40,10,10,0.373163319,3.114275069,8.865135967,4.291310988,8.582621977
441,0.014488666,40,10,10,2.778188167,7.593549238,1.36959883,4.763291901,9.526583803
442,0.012910103,40,10,10,3.293147854,6.026003557,3.049816665,4.586576349,9.173152698
443,0.081428334,40,10,10,7.955379869,8.963998824,6.410333042,7.996175298,15.9923506
444,0.058206896,40,10,10,1.277598593,7.56031325,3.206421193,4.997602701,9.995205402
445,0.020598198,40,10,10,7.207974122,8.343572012,3.786615015,6.749365335,13.49873067
446,0.008269902,40,10,10,4.343726557,2.976902153,0.947228575,2.64136496,5.282729921
447,0.039598009,40,10,10,1.811366789,1.518469549,6.576808514,3.094550687,6.189101374
448,0.015209036,40,10,10,9.412661455,6.986418168,8.660486044,7.973887188,15.94777438
449,0.098694963,40,10,10,0.628052023,1.3402071,5.549158331,2.460461454,4.920922908
450,0.025854287,40,10,10,8.110905045,5.717667191,8.100051268,6.911029985,13.82205997
451,0.043615105,40,10,10,5.774321334,4.287928106,9.334719263,6.099244099,12.1984882
452,0.043085602,40,10,10,1.762023073,8.259718276,9.122642344,7.219056456,14.43811291
453,0.014692422,40,10,10,1.042271353,3.70539655,5.735311657,3.781746043,7.563492086
454,0.014471672,40,10,10,0.523731962,9.97707024,0.28286847,5.178142053,10.35628411
455,0.012952171,40,10,10,8.408044564,4.575297988,3.517693076,5.02456583,10.04913166
456,0.003263992,40,10,10,8.364545841,8.679474617,0.826618071,6.260631898,12.5212638
457,0.010123419,40,10,10,8.341599812,5.446257867,8.342168115,6.89409933,13.78819866
458,0.002695154,40,10,10,8.947791251,0.374450465,3.445897837,3.010552834,6.021105667
459,0.06591317,40,10,10,2.943914073,3.234662706,1.93866546,2.787713805,5.575427611
460,0.077423993,40,10,10,4.192563436,7.103452537,6.695284697,6.398824365,12.79764873
461,0.005640338,40,10,10,2.59610892,5.542983949,4.321727559,4.587232026,9.174464052
462,0.092121003,40,10,10,3.91849502,4.646090216,7.259641225,5.28463648,10.56927296
463,0.085029083,40,10,10,6.663576368,3.962411699,3.303246702,4.304895134,8.609790268
464,0.077459841,40,10,10,9.643424848,0.947174582,7.623398154,4.689291707,9.378583414
465,0.025228281,40,10,10,7.011797313,8.592942332,1.867944139,6.25921387,12.51842774
466,0.093853625,40,10,10,7.34341309,5.929762945,4.860757712,5.891791404,11.78358281
467,0.072930811,40,10,10,3.96168523,3.763574338,7.507713821,4.926438361,9.852876723
468,0.007834529,40,10,10,2.64788024,2.064403736,6.729165185,3.580527471,7.161054943
469,0.038182882,40,10,10,2.387589637,5.727086524,9.732458754,6.260798816,12.52159763
470,0.059849211,40,10,10,6.438326252,9.273434229,2.35878633,6.632018264,13.26403653
471,0.083312898,40,10,10,2.697775149,5.158569509,6.03031585,4.92793454,9.855869079
472,0.043825715,40,10,10,3.499514372,5.110992236,1.090736398,3.582619912,7.165239823
473,0.038414022,40,10,10,6.438632807,1.370063912,5.504567499,3.624128767,7.248257534
474,0.066835045,40,10,10,3.930743467,8.908623584,8.525450328,7.798095584,15.59619117
475,0.082805854,40,10,10,4.407168699,4.647402808,3.436516028,4.236089952,8.472179904
476,0.036884049,40,10,10,9.851646385,2.355168844,0.088480331,3.174457798,6.348915597
477,0.064628945,40,10,10,3.729859751,8.995152868,4.37917239,6.557300101,13.1146002
478,0.030121108,40,10,10,6.279778083,3.534125582,3.225001035,3.990518718,7.981037437
479,0.022503359,40,10,10,1.826440264,3.119342243,8.594988597,4.503455753,9.006911507
480,0.077604161,40,10,10,8.968871436,6.74067696,1.442089389,5.596739584,11.19347917
481,0.083330264,40,10,10,4.680238426,2.967109793,3.603626045,3.500690395,7.001380791
482,0.017860241,40,10,10,2.53707609,0.049965611,5.038431705,2.043927535,4.08785507
483,0.014750395,40,10,10,4.067702772,8.630837831,9.684557255,8.034326646,16.06865329
484,0.033850069,40,10,10,2.391574735,7.052097945,3.402884376,5.025229232,10.05045846
485,0.057235466,40,10,10,3.57412417,2.443361891,7.25635472,4.113412196,8.226824391
486,0.08670167,40,10,10,5.76448474,7.045680294,2.3519366,5.381318075,10.76263615
487,0.013951718,40,10,10,1.743836424,9.895332389,6.906815566,7.368478149,14.7369563
488,0.047112461,40,10,10,3.805262991,0.275635629,2.888054616,1.765286797,3.530573595
489,0.075543827,40,10,10,2.882100002,2.719705966,5.215365219,3.500882549,7.001765098
490,0.035881878,40,10,10,0.512120254,0.543513128,5.396748345,1.993205118,3.986410237
491,0.026344613,40,10,10,4.514131022,6.285586347,0.168752723,4.096245195,8.192490389
492,0.049065502,40,10,10,3.499959078,6.920314051,5.683363747,5.865157965,11.73031593
493,0.007198479,40,10,10,1.673295363,0.446244042,4.434647503,1.888175345,3.776350689
494,0.005685651,40,10,10,0.5384828,0.713011223,3.759770031,1.592133181,3.184266362
495,0.009774771,40,10,10,1.883869428,0.263220883,7.362236335,2.717055228,5.434110455
496,0.053779556,40,10,10,1.534004263,5.26221278,1.725533922,3.455567419,6.911134839
497,0.084587214,40,10,10,1.053133282,4.728911355,1.448882032,3.009746944,6.019493887
498,0.041360955,40,10,10,5.656615593,9.669265748,4.652216792,7.36162103,14.72324206
499,0.032227096,40,10,10,3.954170171,4.716446615,6.975919584,5.241833217,10.48366643
500,0.093704419,40,10,10,3.567234963,2.963478745,7.234345005,4.365489866,8.730979733
501,0.074325,40,10,10,4.159768644,2.996526434,8.40496358,4.85170602,9.703412039
502,0.066278693,40,10,10,3.081686462,3.46094552,5.69639962,4.055729938,8.111459877
503,0.052081718,40,10,10,8.341219229,1.871819502,3.039443703,3.515986708,7.031973415
504,0.082516845,40,10,10,8.969955349,7.536246337,1.120049532,5.898129098,11.7962582
505,0.060248755,40,10,10,1.461894996,4.698504435,1.482922066,3.086507836,6.173015673
506,0.096694414,40,10,10,8.469991584,7.385157279,1.603967616,5.867767241,11.73553448
507,0.057927274,40,10,10,9.637837708,2.168326345,2.748992957,3.836428601,7.672857203
508,0.050614378,40,10,10,2.950210351,9.274993814,7.242671228,7.400340346,14.80068069
509,0.029473079,40,10,10,0.281063928,2.207177314,0.575460452,1.332439578,2.664879156
510,0.022554848,40,10,10,4.747545237,2.143021583,5.144448632,3.564354428,7.128708857
511,0.052480768,40,10,10,7.846539423,5.558078033,8.224469362,6.81568771,13.63137542
512,0.060520203,40,10,10,6.5450119,3.149173881,5.230178234,4.45264279,8.905285581
513,0.090876137,40,10,10,3.387605704,0.494795417,2.984106424,1.820150776,3.640301553
514,0.046175639,40,10,10,8.791859175,2.109950548,8.827295796,5.461535848,10.9230717
515,0.054599773,40,10,10,9.973432432,1.1597385,5.11165048,4.108050881,8.216101761
516,0.061943206,40,10,10,1.261874534,4.61127664,5.864582889,4.317388093,8.634776187
517,0.044206716,40,10,10,7.858901227,6.626755252,6.599259628,6.86493576,13.72987152
518,0.044389979,40,10,10,5.601653169,1.021354054,2.67128349,2.432392708,4.864785416
519,0.023839953,40,10,10,1.195376909,6.292762234,8.657654227,5.982752767,11.96550553
520,0.009857508,40,10,10,1.951220119,5.120278733,6.897244488,5.019556737,10.03911347
521,0.007110148,40,10,10,6.575059002,3.708541443,4.834683693,4.61968763,9.23937526
522,0.013311517,40,10,10,9.231793766,3.84694438,0.661767421,3.968361169,7.936722338
523,0.029694239,40,10,10,4.077721464,4.74786668,5.393219025,4.80744334,9.61488668
524,0.055732064,40,10,10,5.255778786,0.505389479,6.304656859,3.195247554,6.390495109
525,0.051138862,40,10,10,3.023207367,9.879769831,4.478002328,6.887927087,13.77585417
526,0.031090922,40,10,10,7.057689958,7.038256339,7.116075641,7.065488853,14.13097771
527,0.067272374,40,10,10,0.129799137,8.726027849,6.213667412,6.253073975,12.50614795
528,0.078421374,40,10,10,3.503253966,0.419014527,6.09444804,2.738492468,5.476984937
529,0.047727234,40,10,10,0.5679875,0.918597908,8.478530775,3.116455687,6.232911373
530,0.026837367,40,10,10,0.972204975,0.03654901,3.357542051,1.219978115,2.439956231
531,0.051710827,40,10,10,1.592174564,9.137554524,1.69843082,5.396741421,10.79348284
532,0.005684408,40,10,10,9.895236448,9.267321369,6.641147857,8.605052331,17.21010466
533,0.072545201,40,10,10,9.904904246,6.778169656,5.466250325,7.009940775,14.01988155
534,0.090901489,40,10,10,5.734806078,8.253781681,6.315197053,7.168411172,14.33682234
